Number,Date-Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Velocity(m/sec)
1,18.03.2024 13:00:00,"14,25","0,01","0,00","1462,52"
2,18.03.2024 15:00:00,"13,60","0,01","0,00","1460,16"
3,18.03.2024 17:00:00,"13,25","0,01","0,00","1458,91"
4,18.03.2024 19:00:00,"12,97","0,01","0,00","1457,86"
5,18.03.2024 21:00:00,"12,81","0,01","0,00","1457,28"
6,18.03.2024 23:00:00,"12,72","0,01","0,00","1456,93"
7,19.03.2024 01:00:00,"12,53","0,01","0,00","1456,22"
8,19.03.2024 03:00:00,"12,37","0,01","0,00","1455,63"
9,19.03.2024 05:00:00,"12,15","0,01","0,00","1454,80"
10,19.03.2024 07:00:00,"12,02","0,01","0,00","1454,32"
11,19.03.2024 09:00:00,"11,89","0,01","0,00","1453,83"
12,19.03.2024 11:00:00,"11,86","0,01","0,00","1453,71"
13,19.03.2024 13:00:00,"11,83","0,01","0,00","1453,59"
14,19.03.2024 15:00:00,"11,80","0,01","0,00","1453,47"
15,19.03.2024 17:00:00,"11,83","0,01","0,00","1453,59"
16,19.03.2024 19:00:00,"11,93","0,01","0,00","1453,95"
17,19.03.2024 21:00:00,"11,99","0,01","0,00","1454,20"
18,19.03.2024 23:00:00,"12,05","0,01","0,00","1454,44"
19,20.03.2024 01:00:00,"12,08","0,01","0,00","1454,56"
20,20.03.2024 03:00:00,"12,18","0,01","0,00","1454,92"
21,20.03.2024 05:00:00,"12,21","0,01","0,00","1455,04"
22,20.03.2024 07:00:00,"12,24","0,01","0,00","1455,15"
23,20.03.2024 09:00:00,"12,31","0,01","0,00","1455,39"
24,20.03.2024 11:00:00,"12,37","0,01","0,00","1455,63"
25,20.03.2024 13:00:00,"12,37","0,01","0,00","1455,63"
26,20.03.2024 15:00:00,"12,37","0,01","0,00","1455,63"
27,20.03.2024 17:00:00,"12,40","0,01","0,00","1455,75"
28,20.03.2024 19:00:00,"12,47","0,01","0,00","1455,99"
29,20.03.2024 21:00:00,"12,50","0,01","0,00","1456,11"
30,20.03.2024 23:00:00,"12,53","0,01","0,00","1456,22"
31,21.03.2024 01:00:00,"12,53","0,01","0,00","1456,22"
32,21.03.2024 03:00:00,"12,56","0,01","0,00","1456,34"
33,21.03.2024 05:00:00,"12,50","0,01","0,00","1456,11"
34,21.03.2024 07:00:00,"12,47","0,01","0,00","1455,99"
35,21.03.2024 09:00:00,"12,40","0,01","0,00","1455,75"
36,21.03.2024 11:00:00,"12,40","0,01","0,00","1455,75"
37,21.03.2024 13:00:00,"12,34","0,01","0,00","1455,51"
38,21.03.2024 15:00:00,"12,24","0,01","0,00","1455,15"
39,21.03.2024 17:00:00,"12,24","0,01","0,00","1455,15"
40,21.03.2024 19:00:00,"12,40","0,01","0,00","1455,75"
41,21.03.2024 21:00:00,"12,78","0,01","0,00","1457,16"
42,21.03.2024 23:00:00,"12,97","0,01","0,00","1457,86"
43,22.03.2024 01:00:00,"12,62","0,01","0,00","1456,58"
44,22.03.2024 03:00:00,"12,15","0,01","0,00","1454,80"
45,22.03.2024 05:00:00,"11,86","0,01","0,00","1453,71"
46,22.03.2024 07:00:00,"11,77","0,01","0,00","1453,35"
47,22.03.2024 09:00:00,"11,93","0,01","0,00","1453,95"
48,22.03.2024 11:00:00,"12,50","0,01","0,00","1456,11"
49,22.03.2024 13:00:00,"12,88","0,01","0,00","1457,52"
50,22.03.2024 15:00:00,"12,69","0,01","0,00","1456,81"
51,22.03.2024 17:00:00,"12,40","0,01","0,00","1455,75"
52,22.03.2024 19:00:00,"11,93","0,01","0,00","1453,95"
53,22.03.2024 21:00:00,"11,48","0,01","0,00","1452,25"
54,22.03.2024 23:00:00,"11,22","0,01","0,00","1451,26"
55,23.03.2024 01:00:00,"10,96","0,01","0,00","1450,26"
56,23.03.2024 03:00:00,"10,77","0,01","0,00","1449,51"
57,23.03.2024 05:00:00,"10,51","0,01","0,00","1448,49"
58,23.03.2024 07:00:00,"10,44","0,01","0,00","1448,23"
59,23.03.2024 09:00:00,"10,73","0,01","0,00","1449,38"
60,23.03.2024 11:00:00,"11,19","0,01","0,00","1451,13"
61,23.03.2024 13:00:00,"11,61","0,01","0,00","1452,74"
62,23.03.2024 15:00:00,"11,86","0,01","0,00","1453,71"
63,23.03.2024 17:00:00,"12,02","0,01","0,00","1454,32"
64,23.03.2024 19:00:00,"12,12","0,01","0,00","1454,68"
65,23.03.2024 21:00:00,"12,05","0,01","0,00","1454,44"
66,23.03.2024 23:00:00,"11,80","0,01","0,00","1453,47"
67,24.03.2024 01:00:00,"11,48","0,01","0,00","1452,25"
68,24.03.2024 03:00:00,"11,06","0,01","0,00","1450,64"
69,24.03.2024 05:00:00,"10,64","0,01","0,00","1449,00"
70,24.03.2024 07:00:00,"10,24","0,01","0,00","1447,46"
71,24.03.2024 09:00:00,"10,21","0,01","0,00","1447,33"
72,24.03.2024 11:00:00,"11,06","0,01","0,00","1450,64"
73,24.03.2024 13:00:00,"11,83","0,01","0,00","1453,59"
74,24.03.2024 15:00:00,"12,15","0,01","0,00","1454,80"
75,24.03.2024 17:00:00,"12,47","0,01","0,00","1455,99"
76,24.03.2024 19:00:00,"12,53","0,01","0,00","1456,22"
77,24.03.2024 21:00:00,"12,31","0,01","0,00","1455,39"
78,24.03.2024 23:00:00,"12,18","0,01","0,00","1454,92"
79,25.03.2024 01:00:00,"11,89","0,01","0,00","1453,83"
80,25.03.2024 03:00:00,"11,57","0,01","0,00","1452,62"
81,25.03.2024 05:00:00,"11,22","0,01","0,00","1451,26"
82,25.03.2024 07:00:00,"10,90","0,01","0,00","1450,01"
83,25.03.2024 09:00:00,"11,12","0,01","0,00","1450,89"
84,25.03.2024 11:00:00,"11,54","0,01","0,00","1452,49"
85,25.03.2024 13:00:00,"11,57","0,01","0,00","1452,62"
86,25.03.2024 15:00:00,"11,54","0,01","0,00","1452,49"
87,25.03.2024 17:00:00,"11,44","0,01","0,00","1452,12"
88,25.03.2024 19:00:00,"11,41","0,01","0,00","1452,00"
89,25.03.2024 21:00:00,"11,57","0,01","0,00","1452,62"
90,25.03.2024 23:00:00,"11,32","0,01","0,00","1451,63"
91,26.03.2024 01:00:00,"11,06","0,01","0,00","1450,64"
92,26.03.2024 03:00:00,"10,80","0,01","0,00","1449,63"
93,26.03.2024 05:00:00,"10,60","0,01","0,00","1448,87"
94,26.03.2024 07:00:00,"10,44","0,01","0,00","1448,23"
95,26.03.2024 09:00:00,"10,70","0,01","0,00","1449,25"
96,26.03.2024 11:00:00,"11,35","0,01","0,00","1451,75"
97,26.03.2024 13:00:00,"11,64","0,01","0,00","1452,86"
98,26.03.2024 15:00:00,"12,08","0,01","0,00","1454,56"
99,26.03.2024 17:00:00,"12,43","0,01","0,00","1455,87"
100,26.03.2024 19:00:00,"12,47","0,01","0,00","1455,99"
101,26.03.2024 21:00:00,"12,37","0,01","0,00","1455,63"
102,26.03.2024 23:00:00,"12,31","0,01","0,00","1455,39"
103,27.03.2024 01:00:00,"12,18","0,01","0,00","1454,92"
104,27.03.2024 03:00:00,"11,96","0,01","0,00","1454,07"
105,27.03.2024 05:00:00,"11,73","0,01","0,00","1453,23"
106,27.03.2024 07:00:00,"11,57","0,01","0,00","1452,62"
107,27.03.2024 09:00:00,"11,96","0,01","0,00","1454,07"
108,27.03.2024 11:00:00,"12,78","0,01","0,00","1457,16"
109,27.03.2024 13:00:00,"12,56","0,01","0,00","1456,34"
110,27.03.2024 15:00:00,"12,28","0,01","0,00","1455,27"
111,27.03.2024 17:00:00,"12,12","0,01","0,00","1454,68"
112,27.03.2024 19:00:00,"12,15","0,01","0,00","1454,80"
113,27.03.2024 21:00:00,"11,89","0,01","0,00","1453,83"
114,27.03.2024 23:00:00,"11,83","0,01","0,00","1453,59"
115,28.03.2024 01:00:00,"11,93","0,01","0,00","1453,95"
116,28.03.2024 03:00:00,"12,12","0,01","0,00","1454,68"
117,28.03.2024 05:00:00,"12,31","0,01","0,00","1455,39"
118,28.03.2024 07:00:00,"12,47","0,01","0,00","1455,99"
119,28.03.2024 09:00:00,"12,66","0,01","0,00","1456,70"
120,28.03.2024 11:00:00,"12,56","0,01","0,00","1456,34"
121,28.03.2024 13:00:00,"12,37","0,01","0,00","1455,63"
122,28.03.2024 15:00:00,"12,72","0,01","0,00","1456,93"
123,28.03.2024 17:00:00,"12,72","0,01","0,00","1456,93"
124,28.03.2024 19:00:00,"12,62","0,01","0,00","1456,58"
125,28.03.2024 21:00:00,"12,53","0,01","0,00","1456,22"
126,28.03.2024 23:00:00,"12,56","0,01","0,00","1456,34"
127,29.03.2024 01:00:00,"12,53","0,01","0,00","1456,22"
128,29.03.2024 03:00:00,"12,40","0,01","0,00","1455,75"
129,29.03.2024 05:00:00,"12,24","0,01","0,00","1455,15"
130,29.03.2024 07:00:00,"12,12","0,01","0,00","1454,68"
131,29.03.2024 09:00:00,"12,50","0,01","0,00","1456,11"
132,29.03.2024 11:00:00,"12,97","0,01","0,00","1457,86"
133,29.03.2024 13:00:00,"13,19","0,01","0,00","1458,68"
134,29.03.2024 15:00:00,"13,22","0,01","0,00","1458,79"
135,29.03.2024 17:00:00,"13,07","0,01","0,00","1458,21"
136,29.03.2024 19:00:00,"12,59","0,01","0,00","1456,46"
137,29.03.2024 21:00:00,"12,28","0,01","0,00","1455,27"
138,29.03.2024 23:00:00,"12,34","0,01","0,00","1455,51"
139,30.03.2024 01:00:00,"12,21","0,01","0,00","1455,04"
